survey_id,water_id,water_id_num,lon,lat,utm_x,utm_y,transect_location,transect_GRR,transect_id,river_class,year,week,weeks_all,juldate,dry_season,distance_to_water,distance_to_water_rounded,species,species_id,FEEDTYPE_A,feed_type_A_char,species_count
2220,498,498,34.857180,-7.7833,704801,9139209,1,alongside,8,2_midstream,2012,6,17,80,early,241.3,241,I,1,3,mixed,5
2221,498,498,34.857170,-7.7833,704800,9139209,1,alongside,8,2_midstream,2012,6,17,80,early,242.16,242,E,3,3,mixed,12
2222,389,389,34.779580,-7.81542,696226,9135693,1,alongside,7,1_upstream,2012,6,17,83,early,262.27,262,I,1,3,mixed,38
2223,377,377,34.768220,-7.81885,694971,9135319,1,alongside,7,1_upstream,2012,6,17,83,early,252.96,253,I,1,3,mixed,28
2224,358,358,34.753420,-7.82554,693336,9134586,1,alongside,7,1_upstream,2012,6,17,83,early,212.98,213,I,1,3,mixed,1
2225,288,288,34.700300,-7.81657,687481,9135602,2,perpendicular,2,1_upstream,2012,6,17,84,early,2866.92,2867,G,2,2,browser,1
2226,288,288,34.700410,-7.81295,687495,9136002,2,perpendicular,2,1_upstream,2012,6,17,84,early,3266.21,3266,K,4,2,browser,3
2227,288,288,34.700420,-7.8129,687496,9136008,2,perpendicular,2,1_upstream,2012,6,17,84,early,3272.28,3272,G,2,2,browser,2
2229,288,288,34.679520,-7.79359,685199,9138153,2,perpendicular,2,1_upstream,2012,6,17,84,early,5749.4,5749,I,1,3,mixed,1
2230,275,275,34.646430,-7.76835,681560,9140959,2,perpendicular,2,1_upstream,2012,6,17,84,early,9768.84,9769,G,2,2,browser,1
2231,275,275,34.646420,-7.76835,681559,9140959,2,perpendicular,2,1_upstream,2012,6,17,84,early,9769.29,9769,I,1,3,mixed,1
2232,1316,1316,34.643150,-7.76723,681199,9141084,2,perpendicular,2,1_upstream,2012,6,17,84,early,9654.84,9655,I,1,3,mixed,2
2233,1316,1316,34.643150,-7.76723,681199,9141084,2,perpendicular,2,1_upstream,2012,6,17,84,early,9654.84,9655,G,2,2,browser,2
2234,1316,1316,34.626560,-7.77142,679367,9140628,2,perpendicular,2,1_upstream,2012,6,17,84,early,7952.71,7953,I,1,3,mixed,5
2235,1316,1316,34.623120,-7.78733,678981,9138869,2,perpendicular,2,1_upstream,2012,6,17,84,early,8217.47,8217,I,1,3,mixed,1
2236,1316,1316,34.611230,-7.78282,677672,9139373,2,perpendicular,2,1_upstream,2012,6,17,84,early,6824.19,6824,G,2,2,browser,1
2237,1316,1316,34.606240,-7.77459,677125,9140286,2,perpendicular,2,1_upstream,2012,6,17,84,early,5934.27,5934,I,1,3,mixed,2
2238,1316,1316,34.605140,-7.774,677004,9140351,2,perpendicular,2,1_upstream,2012,6,17,84,early,5797.49,5797,I,1,3,mixed,1
2239,1316,1316,34.605140,-7.774,677004,9140351,2,perpendicular,2,1_upstream,2012,6,17,84,early,5797.49,5797,G,2,2,browser,1
2240,449,449,34.818830,-7.7877,700569,9138741,2,perpendicular,3,1_upstream,2012,6,17,87,early,1328.47,1328,I,1,3,mixed,1
2243,262,262,34.679970,-7.85533,685222,9131324,1,alongside,6,1_upstream,2012,6,17,89,early,244.12,244,I,1,3,mixed,3
2244,237,237,34.664390,-7.8694,683497,9129775,1,alongside,6,1_upstream,2012,6,17,89,early,212.23,212,B,10,1,grazer,3
2245,192,192,34.628680,-7.88286,679554,9128302,1,alongside,6,1_upstream,2012,6,17,89,early,292.84,293,B,10,1,grazer,13
2246,186,186,34.625470,-7.88591,679198,9127966,1,alongside,6,1_upstream,2012,6,17,89,early,256.38,256,I,1,3,mixed,33
2247,186,186,34.625470,-7.88591,679198,9127966,1,alongside,6,1_upstream,2012,6,17,89,early,256.38,256,I,1,3,mixed,4
2248,169,169,34.612760,-7.89321,677794,9127164,1,alongside,6,1_upstream,2012,6,17,89,early,157.7,158,I,1,3,mixed,5
2249,149,149,34.597620,-7.89703,676122,9126748,1,alongside,6,1_upstream,2012,6,17,89,early,270.19,270,G,2,2,browser,1
2250,139,139,34.589850,-7.89689,675266,9126767,1,alongside,6,1_upstream,2012,6,17,89,early,292.41,292,Wh,6,4,omni,1
2251,137,137,34.586600,-7.89769,674907,9126680,1,alongside,6,1_upstream,2012,6,17,89,early,280.98,281,I,1,3,mixed,4
2252,133,133,34.576280,-7.90005,673768,9126423,1,alongside,6,1_upstream,2012,6,17,89,early,1035.03,1035,G,2,2,browser,1
2253,136,136,34.575580,-7.89067,673695,9127461,2,perpendicular,1,1_upstream,2012,6,17,90,early,1676.74,1677,E,3,3,mixed,11
2254,133,133,34.563880,-7.88887,672405,9127665,2,perpendicular,1,1_upstream,2012,6,17,90,early,2807.13,2807,I,1,3,mixed,1
2255,133,133,34.563880,-7.88887,672405,9127665,2,perpendicular,1,1_upstream,2012,6,17,90,early,2807.13,2807,K,4,2,browser,1
2256,133,133,34.548580,-7.88839,670718,9127724,2,perpendicular,1,1_upstream,2012,6,17,90,early,4344.13,4344,I,1,3,mixed,3
2257,137,137,34.554370,-7.84883,671373,9132097,2,perpendicular,1,1_upstream,2012,6,17,90,early,6746.01,6746,G,2,2,browser,1
2258,137,137,34.553040,-7.84062,671230,9133005,2,perpendicular,1,1_upstream,2012,6,17,90,early,7595.95,7596,I,1,3,mixed,7
2259,1316,1316,34.547320,-7.81262,670610,9136104,2,perpendicular,1,1_upstream,2012,6,17,90,early,6594.1,6594,I,1,3,mixed,5
2268,858,858,35.020730,-7.56806,722956,9162935,1,alongside,10,3_downstream,2012,6,17,91,early,901.45,901,I,1,3,mixed,1
2269,862,862,35.022110,-7.56482,723110,9163293,1,alongside,10,3_downstream,2012,6,17,91,early,1063.41,1063,Z,5,1,grazer,10
2273,873,873,35.033310,-7.5623,724347,9163566,1,alongside,10,3_downstream,2012,6,17,91,early,548.73,549,Z,5,1,grazer,6
2274,893,893,35.044610,-7.55451,725599,9164422,1,alongside,10,3_downstream,2012,6,17,91,early,536.78,537,I,1,3,mixed,20
2275,903,903,35.051680,-7.54755,726383,9165188,1,alongside,10,3_downstream,2012,6,17,91,early,283.8,284,I,1,3,mixed,2
2276,913,913,35.055150,-7.54014,726770,9166006,1,alongside,10,3_downstream,2012,6,17,91,early,287.15,287,I,1,3,mixed,22
2278,934,934,35.070400,-7.53067,728458,9167046,1,alongside,10,3_downstream,2012,6,17,91,early,243,243,I,1,3,mixed,18
2279,945,945,35.081210,-7.53168,729651,9166928,1,alongside,10,3_downstream,2012,6,17,91,early,336.69,337,I,1,3,mixed,11
2280,947,947,35.083520,-7.53176,729906,9166918,1,alongside,10,3_downstream,2012,6,17,91,early,416.21,416,Wb,9,1,grazer,4
2281,958,958,35.088590,-7.53045,730466,9167060,1,alongside,10,3_downstream,2012,6,17,91,early,263.75,264,I,1,3,mixed,13
2282,972,972,35.096370,-7.5222,731329,9167969,1,alongside,10,3_downstream,2012,6,17,91,early,297.27,297,K,4,2,browser,4
2285,1004,1004,35.110000,-7.49836,732847,9170599,1,alongside,10,3_downstream,2012,6,17,91,early,268.83,269,G,2,2,browser,3
2286,1006,1006,35.111870,-7.49653,733054,9170800,1,alongside,10,3_downstream,2012,6,17,91,early,309.26,309,I,1,3,mixed,10
2288,1011,1011,35.115030,-7.49475,733404,9170996,1,alongside,10,3_downstream,2012,6,17,91,early,288.78,289,I,1,3,mixed,14
2289,1013,1013,35.116570,-7.49365,733575,9171116,1,alongside,10,3_downstream,2012,6,17,91,early,268.04,268,I,1,3,mixed,8
2291,1022,1022,35.126880,-7.49192,734714,9171302,1,alongside,10,3_downstream,2012,6,17,91,early,180.65,181,I,1,3,mixed,2
2292,1037,1037,35.134380,-7.49373,735541,9171098,1,alongside,10,3_downstream,2012,6,17,91,early,411.66,412,I,1,3,mixed,10
2296,1179,1179,35.192330,-7.39686,741992,9181783,2,perpendicular,5,3_downstream,2012,6,17,92,early,7978.34,7978,I,1,3,mixed,3
2297,1164,1164,35.175850,-7.39186,740175,9182345,2,perpendicular,5,3_downstream,2012,6,17,92,early,9353.22,9353,Wh,6,4,omni,1
2299,1164,1164,35.169930,-7.39409,739520,9182102,2,perpendicular,5,3_downstream,2012,6,17,92,early,9523.58,9524,Wh,6,4,omni,2
2300,693,693,34.939060,-7.66122,713895,9152672,1,alongside,9,2_midstream,2012,7,18,98,late,1095.72,1096,I,1,3,mixed,18
2301,695,695,34.939250,-7.65823,713918,9153002,1,alongside,9,2_midstream,2012,7,18,98,late,1334.09,1334,I,1,3,mixed,13
2303,722,722,34.968480,-7.66141,717142,9152636,1,alongside,9,2_midstream,2012,7,18,98,late,253.36,253,I,1,3,mixed,3
2304,729,729,34.975340,-7.65815,717900,9152993,1,alongside,9,2_midstream,2012,7,18,98,late,426.34,426,I,1,3,mixed,19
2305,734,734,34.979420,-7.65795,718351,9153013,1,alongside,9,2_midstream,2012,7,18,98,late,426.2,426,I,1,3,mixed,20
2306,734,734,34.979420,-7.65794,718351,9153014,1,alongside,9,2_midstream,2012,7,18,98,late,427.2,427,I,1,3,mixed,38
2307,740,740,34.984590,-7.65865,718921,9152933,1,alongside,9,2_midstream,2012,7,18,98,late,249.9,250,Z,5,1,grazer,5
2308,757,757,34.989330,-7.64864,719449,9154038,1,alongside,9,2_midstream,2012,7,18,98,late,453.41,453,E,3,3,mixed,4
2309,757,757,34.989330,-7.64864,719449,9154038,1,alongside,9,2_midstream,2012,7,18,98,late,453.41,453,E,3,3,mixed,4
2310,760,760,34.988560,-7.64396,719366,9154556,1,alongside,9,2_midstream,2012,7,18,98,late,671.73,672,E,3,3,mixed,7
2312,782,782,34.990260,-7.633,719560,9155768,1,alongside,9,2_midstream,2012,7,18,98,late,990.05,990,G,2,2,browser,2
2313,782,782,34.990520,-7.63154,719589,9155929,1,alongside,9,2_midstream,2012,7,18,98,late,910.28,910,I,1,3,mixed,2
2314,796,796,35.004650,-7.61961,721155,9157241,1,alongside,9,2_midstream,2012,7,18,98,late,225.61,226,I,1,3,mixed,11
2315,802,802,35.006080,-7.61533,721315,9157714,1,alongside,9,2_midstream,2012,7,18,98,late,276.88,277,I,1,3,mixed,1
2316,806,806,35.006690,-7.61311,721383,9157959,1,alongside,9,2_midstream,2012,7,18,98,late,260.93,261,I,1,3,mixed,1
2317,809,809,35.007050,-7.61118,721424,9158173,1,alongside,9,2_midstream,2012,7,18,98,late,165.36,165,I,1,3,mixed,8
2318,809,809,35.007050,-7.61066,721424,9158230,1,alongside,9,2_midstream,2012,7,18,98,late,143.39,143,I,1,3,mixed,14
2319,810,810,35.006950,-7.60966,721414,9158341,1,alongside,9,2_midstream,2012,7,18,98,late,117.72,118,G,2,2,browser,1
2320,818,818,34.999430,-7.60403,720586,9158967,1,alongside,9,2_midstream,2012,7,18,98,late,631.15,631,I,1,3,mixed,13
2321,664,664,34.929750,-7.6806,712858,9150533,2,perpendicular,4,2_midstream,2012,7,18,99,late,689.29,689,G,2,2,browser,1
2322,671,671,34.929980,-7.67724,712885,9150904,2,perpendicular,4,2_midstream,2012,7,18,99,late,1022.5,1022,I,1,3,mixed,35
2323,671,671,34.930100,-7.67649,712899,9150987,2,perpendicular,4,2_midstream,2012,7,18,99,late,1073.94,1074,E,3,3,mixed,5
2324,685,685,34.929670,-7.67319,712853,9151352,2,perpendicular,4,2_midstream,2012,7,18,99,late,1212.84,1213,E,3,3,mixed,11
2325,685,685,34.928380,-7.67013,712712,9151692,2,perpendicular,4,2_midstream,2012,7,18,99,late,1415.67,1416,G,2,2,browser,2
2326,685,685,34.928400,-7.66868,712715,9151852,2,perpendicular,4,2_midstream,2012,7,18,99,late,1468.67,1469,I,1,3,mixed,1
2327,685,685,34.927980,-7.66781,712669,9151948,2,perpendicular,4,2_midstream,2012,7,18,99,late,1550.57,1551,E,3,3,mixed,5
2328,685,685,34.927610,-7.66715,712629,9152022,2,perpendicular,4,2_midstream,2012,7,18,99,late,1619.68,1620,G,2,2,browser,1
2329,686,686,34.923150,-7.66292,712139,9152492,2,perpendicular,4,2_midstream,2012,7,18,99,late,2278.53,2279,I,1,3,mixed,1
2331,1329,1329,34.915690,-7.65419,711320,9153461,2,perpendicular,4,2_midstream,2012,7,18,99,late,3435.63,3436,I,1,3,mixed,22
2332,1320,1320,34.913260,-7.6334,711062,9155762,2,perpendicular,4,2_midstream,2012,7,18,99,late,4438.34,4438,I,1,3,mixed,8
2333,1320,1320,34.916640,-7.62227,711440,9156991,2,perpendicular,4,2_midstream,2012,7,18,99,late,3895.11,3895,I,1,3,mixed,12
2334,1320,1320,34.916990,-7.61985,711480,9157259,2,perpendicular,4,2_midstream,2012,7,18,99,late,3787.33,3787,I,1,3,mixed,8
2335,1320,1320,34.917230,-7.61607,711508,9157677,2,perpendicular,4,2_midstream,2012,7,18,99,late,3621.75,3622,G,2,2,browser,1
2336,1320,1320,34.922170,-7.59769,712063,9159707,2,perpendicular,4,2_midstream,2012,7,18,99,late,3900.12,3900,I,1,3,mixed,2
2337,1320,1320,34.903400,-7.58762,709996,9160830,2,perpendicular,4,2_midstream,2012,7,18,99,late,2453.71,2454,I,1,3,mixed,2
2338,1320,1320,34.902510,-7.58743,709898,9160852,2,perpendicular,4,2_midstream,2012,7,18,99,late,2398.51,2399,G,2,2,browser,2
2339,1320,1320,34.892690,-7.58542,708815,9161079,2,perpendicular,4,2_midstream,2012,7,18,99,late,2018.34,2018,E,3,3,mixed,2
2340,1320,1320,34.888600,-7.58046,708366,9161629,2,perpendicular,4,2_midstream,2012,7,18,99,late,2478.43,2478,I,1,3,mixed,16
2341,1320,1320,34.888410,-7.57633,708347,9162086,2,perpendicular,4,2_midstream,2012,7,18,99,late,2933.59,2934,I,1,3,mixed,10
2342,664,664,34.929130,-7.68148,712789,9150436,1,alongside,8,2_midstream,2012,7,18,100,late,618.39,618,I,1,3,mixed,1
2343,629,629,34.896660,-7.69411,709200,9149055,1,alongside,8,2_midstream,2012,7,18,100,late,1423.79,1424,Wb,9,1,grazer,1
2344,629,629,34.896450,-7.69405,709177,9149062,1,alongside,8,2_midstream,2012,7,18,100,late,1447.41,1447,G,2,2,browser,1
2345,629,629,34.896450,-7.69405,709177,9149062,1,alongside,8,2_midstream,2012,7,18,100,late,1447.41,1447,G,2,2,browser,1
2346,604,604,34.884990,-7.70225,707909,9148160,1,alongside,8,2_midstream,2012,7,18,100,late,1825.54,1826,E,3,3,mixed,2
2347,556,556,34.868740,-7.74469,706095,9143474,1,alongside,8,2_midstream,2012,7,18,100,late,398.97,399,I,1,3,mixed,21
2348,517,517,34.867760,-7.77096,705974,9140569,1,alongside,8,2_midstream,2012,7,18,100,late,339.82,340,I,1,3,mixed,25
2349,509,509,34.861660,-7.77273,705300,9140376,1,alongside,8,2_midstream,2012,7,18,100,late,314.75,315,I,1,3,mixed,24
2350,471,471,34.839740,-7.79353,702872,9138086,1,alongside,7,1_upstream,2012,7,18,101,late,195.26,195,E,3,3,mixed,5
2351,459,459,34.835470,-7.79628,702400,9137784,1,alongside,7,1_upstream,2012,7,18,101,late,242.03,242,I,1,3,mixed,9
2352,420,420,34.801630,-7.80492,698663,9136844,1,alongside,7,1_upstream,2012,7,18,101,late,465.55,466,I,1,3,mixed,28
2353,418,418,34.799040,-7.80585,698377,9136743,1,alongside,7,1_upstream,2012,7,18,101,late,582.67,583,E,3,3,mixed,5
2354,402,402,34.788370,-7.81293,697197,9135964,1,alongside,7,1_upstream,2012,7,18,101,late,255.44,255,I,1,3,mixed,11
2355,383,383,34.774220,-7.81609,695635,9135622,1,alongside,7,1_upstream,2012,7,18,101,late,298.38,298,B,10,1,grazer,100
2356,337,337,34.733750,-7.82948,691165,9134159,1,alongside,7,1_upstream,2012,7,18,101,late,301.42,301,I,1,3,mixed,23
2357,324,324,34.723300,-7.83369,690010,9133698,1,alongside,7,1_upstream,2012,7,18,101,late,301.23,301,Z,5,1,grazer,5
2358,315,315,34.717770,-7.83689,689399,9133347,1,alongside,7,1_upstream,2012,7,18,101,late,589.54,590,I,1,3,mixed,30
2359,289,289,34.704580,-7.83017,687947,9134096,2,perpendicular,2,1_upstream,2012,7,18,102,late,1521.42,1521,G,2,2,browser,1
2360,288,288,34.698300,-7.80434,687266,9136956,2,perpendicular,2,1_upstream,2012,7,18,102,late,4205.1,4205,G,2,2,browser,1
2361,288,288,34.696300,-7.8037,687046,9137027,2,perpendicular,2,1_upstream,2012,7,18,102,late,4276.8,4277,G,2,2,browser,1
2362,288,288,34.696030,-7.80366,687016,9137032,2,perpendicular,2,1_upstream,2012,7,18,102,late,4282.77,4283,K,4,2,browser,2
2363,288,288,34.679650,-7.79358,685214,9138154,2,perpendicular,2,1_upstream,2012,7,18,102,late,5745.22,5745,E,3,3,mixed,1
2364,288,288,34.679330,-7.79359,685178,9138153,2,perpendicular,2,1_upstream,2012,7,18,102,late,5756.64,5757,I,1,3,mixed,12
2365,1316,1316,34.604070,-7.77338,676886,9140420,2,perpendicular,2,1_upstream,2012,7,18,102,late,5661.95,5662,Z,5,1,grazer,7
2367,863,863,35.022900,-7.56355,723198,9163433,1,alongside,10,3_downstream,2012,7,18,104,late,1130.76,1131,I,1,3,mixed,9
2368,863,863,35.022890,-7.56356,723197,9163432,1,alongside,10,3_downstream,2012,7,18,104,late,1130.49,1130,Z,5,1,grazer,3
2371,879,879,35.037950,-7.55959,724861,9163863,1,alongside,10,3_downstream,2012,7,18,104,late,452.92,453,I,1,3,mixed,16
2372,880,880,35.039230,-7.55852,725003,9163981,1,alongside,10,3_downstream,2012,7,18,104,late,505.72,506,Z,5,1,grazer,11
2373,883,883,35.042080,-7.55683,725318,9164167,1,alongside,10,3_downstream,2012,7,18,104,late,564.41,564,Z,5,1,grazer,2
2376,931/932,931,35.068570,-7.53105,728256,9167005,1,alongside,10,3_downstream,2012,7,18,104,late,253.95,254,I,1,3,mixed,13
2377,977,977,35.098470,-7.51812,731563,9168419,1,alongside,10,3_downstream,2012,7,18,104,late,199.81,200,I,1,3,mixed,6
2378,983,983,35.101200,-7.51314,731867,9168969,1,alongside,10,3_downstream,2012,7,18,104,late,325.12,325,I,1,3,mixed,3
2379,1004,1004,35.109820,-7.49859,732827,9170574,1,alongside,10,3_downstream,2012,7,18,104,late,268.21,268,I,1,3,mixed,1
2380,1008,1008,35.113290,-7.49562,733212,9170900,1,alongside,10,3_downstream,2012,7,18,104,late,324.3,324,I,1,3,mixed,1
2381,1011,1011,35.115060,-7.49472,733407,9170999,1,alongside,10,3_downstream,2012,7,18,104,late,288.62,289,I,1,3,mixed,15
2382,1013,1013,35.117430,-7.49315,733670,9171171,1,alongside,10,3_downstream,2012,7,18,104,late,260.16,260,Z,5,1,grazer,9
2385,1179,1179,35.207820,-7.41229,743694,9180068,2,perpendicular,5,3_downstream,2012,7,18,105,late,5635.14,5635,I,1,3,mixed,4
2386,1179,1179,35.199800,-7.40172,742815,9181241,2,perpendicular,5,3_downstream,2012,7,18,105,late,7086.85,7087,Wh,6,4,omni,1
2387,1164,1164,35.176240,-7.39185,740218,9182346,2,perpendicular,5,3_downstream,2012,7,18,105,late,9331.1,9331,I,1,3,mixed,3
2388,272,272,34.683860,-7.84736,685654,9132204,1,alongside,6,1_upstream,2012,7,18,107,late,183.44,183,I,1,3,mixed,5
2389,197,197,34.633850,-7.88086,680124,9128521,1,alongside,6,1_upstream,2012,7,18,107,late,262.91,263,I,1,3,mixed,1
2390,197,197,34.633850,-7.88086,680124,9128521,1,alongside,6,1_upstream,2012,7,18,107,late,262.91,263,I,1,3,mixed,12
2391,187,187,34.625800,-7.8856,679235,9128000,1,alongside,6,1_upstream,2012,7,18,107,late,267.88,268,G,2,2,browser,1
2393,133,133,34.576380,-7.90013,673779,9126414,1,alongside,6,1_upstream,2012,7,18,107,late,1022.04,1022,E,3,3,mixed,2
2394,136,136,34.575050,-7.89056,673636,9127473,2,perpendicular,1,1_upstream,2012,7,18,108,late,1729.31,1729,E,3,3,mixed,3
2396,137,137,34.564790,-7.85664,672519,9131229,2,perpendicular,1,1_upstream,2012,7,18,108,late,5418.34,5418,I,1,3,mixed,3
2397,1316,1316,34.550180,-7.8287,670919,9134325,2,perpendicular,1,1_upstream,2012,7,18,108,late,8321.6,8322,I,1,3,mixed,12
2398,1316,1316,34.548910,-7.82144,670782,9135128,2,perpendicular,1,1_upstream,2012,7,18,108,late,7537.02,7537,I,1,3,mixed,13
2399,1316,1316,34.548910,-7.82144,670782,9135128,2,perpendicular,1,1_upstream,2012,7,18,108,late,7537.02,7537,I,1,3,mixed,18
2400,1316,1316,34.548810,-7.81897,670772,9135401,2,perpendicular,1,1_upstream,2012,7,18,108,late,7267.2,7267,G,2,2,browser,1
2413,440,440,34.818730,-7.7887,700557,9138630,2,perpendicular,3,1_upstream,2012,7,18,109,late,1225.65,1226,E,3,3,mixed,6
2414,478,478,34.828610,-7.7634,701659,9141424,2,perpendicular,3,1_upstream,2012,7,18,109,late,3342.44,3342,Z,5,1,grazer,5
2415,435,435,34.790430,-7.74863,697454,9143075,2,perpendicular,3,1_upstream,2012,7,18,109,late,6224.6,6225,K,4,2,browser,2
2416,382,382,34.752670,-7.73797,693293,9144272,2,perpendicular,3,1_upstream,2012,7,18,109,late,9238.2,9238,G,2,2,browser,1
2417,432,432,34.761510,-7.71747,694278,9146535,2,perpendicular,3,1_upstream,2012,7,18,109,late,10759.74,10760,Wh,6,4,omni,4
2418,694,694,34.939330,-7.6596,713926,9152851,1,alongside,9,2_midstream,2012,8,19,111,late,1213,1213,I,1,3,mixed,38
2420,701,701,34.948310,-7.65845,714917,9152974,1,alongside,9,2_midstream,2012,8,19,111,late,845.74,846,I,1,3,mixed,38
2423,730,730,34.976110,-7.65817,717985,9152991,1,alongside,9,2_midstream,2012,8,19,111,late,425,425,I,1,3,mixed,2
2424,730,730,34.976110,-7.65817,717985,9152991,1,alongside,9,2_midstream,2012,8,19,111,late,425,425,I,1,3,mixed,17
2425,743,743,34.985860,-7.65779,719061,9153028,1,alongside,9,2_midstream,2012,8,19,111,late,291.2,291,I,1,3,mixed,64
2426,747,747,34.987450,-7.65565,719238,9153264,1,alongside,9,2_midstream,2012,8,19,111,late,352.28,352,I,1,3,mixed,5
2427,749,749,34.988220,-7.65405,719324,9153440,1,alongside,9,2_midstream,2012,8,19,111,late,375.26,375,G,2,2,browser,1
2428,753,753,34.988920,-7.65194,719402,9153673,1,alongside,9,2_midstream,2012,8,19,111,late,431.97,432,I,1,3,mixed,2
2430,782,782,34.990430,-7.63235,719579,9155839,1,alongside,9,2_midstream,2012,8,19,111,late,946.38,946,I,1,3,mixed,4
2431,783,783,34.991430,-7.62942,719691,9156163,1,alongside,9,2_midstream,2012,8,19,111,late,766.66,767,Z,5,1,grazer,18
2434,800,800,35.006050,-7.61729,721310,9157497,1,alongside,9,2_midstream,2012,8,19,111,late,212.47,212,I,1,3,mixed,14
2435,802,802,35.006060,-7.61579,721312,9157663,1,alongside,9,2_midstream,2012,8,19,111,late,261.98,262,I,1,3,mixed,13
2436,808,808,35.007000,-7.6117,721418,9158115,1,alongside,9,2_midstream,2012,8,19,111,late,198.37,198,I,1,3,mixed,15
2437,816,816,35.003840,-7.60662,721072,9158679,1,alongside,9,2_midstream,2012,8,19,111,late,265.97,266,I,1,3,mixed,4
2438,817,817,35.002890,-7.60494,720968,9158865,1,alongside,9,2_midstream,2012,8,19,111,late,281.63,282,Wh,6,4,omni,1
2439,817,817,35.002830,-7.60492,720961,9158867,1,alongside,9,2_midstream,2012,8,19,111,late,287.89,288,I,1,3,mixed,22
2440,818,818,34.999810,-7.60491,720628,9158870,1,alongside,9,2_midstream,2012,8,19,111,late,607.45,607,G,2,2,browser,3
2441,818,818,34.999810,-7.60491,720628,9158870,1,alongside,9,2_midstream,2012,8,19,111,late,607.45,607,Z,5,1,grazer,12
2442,818,818,34.999830,-7.60159,720632,9159237,1,alongside,9,2_midstream,2012,8,19,111,late,617.72,618,G,2,2,browser,2
2443,818,818,35.000000,-7.60129,720651,9159270,1,alongside,9,2_midstream,2012,8,19,111,late,612.02,612,I,1,3,mixed,3
2444,821,821,35.000660,-7.59954,720724,9159463,1,alongside,9,2_midstream,2012,8,19,111,late,598.83,599,I,1,3,mixed,3
2447,671,671,34.930330,-7.67611,712924,9151029,2,perpendicular,4,2_midstream,2012,8,18,112,late,1090.25,1090,Z,5,1,grazer,3
2448,684,684,34.930740,-7.67418,712971,9151242,2,perpendicular,4,2_midstream,2012,8,18,112,late,1086.39,1086,I,1,3,mixed,12
